"","V1","V2","V3","V4","V5"
"1",0.130952380952381,0.392857142857143,0.166666666666667,0.166666666666667,0.142857142857143
"2",0.17687074829932,0.0816326530612245,0.122448979591837,0.0884353741496599,0.530612244897959
"3",0.311377245508982,0.0658682634730539,0.209580838323353,0.311377245508982,0.101796407185629
"4",0.112068965517241,0.353448275862069,0.181034482758621,0.206896551724138,0.146551724137931
"5",0.155339805825243,0.106796116504854,0.271844660194175,0.281553398058252,0.184466019417476
"6",0.157894736842105,0.12280701754386,0.175438596491228,0.114035087719298,0.429824561403509
"7",0.0948905109489051,0.138686131386861,0.102189781021898,0.0948905109489051,0.569343065693431
"8",0.309090909090909,0.218181818181818,0.163636363636364,0.118181818181818,0.190909090909091
"9",0.276785714285714,0.294642857142857,0.142857142857143,0.1875,0.0982142857142857
"10",0.179856115107914,0.23021582733813,0.143884892086331,0.143884892086331,0.302158273381295
"11",0.175182481751825,0.240875912408759,0.248175182481752,0.197080291970803,0.138686131386861
"12",0.218390804597701,0.160919540229885,0.206896551724138,0.241379310344828,0.172413793103448
"13",0.0984848484848485,0.128787878787879,0.46969696969697,0.0757575757575758,0.227272727272727
"14",0.177083333333333,0.208333333333333,0.25,0.1875,0.177083333333333
"15",0.129032258064516,0.268817204301075,0.225806451612903,0.247311827956989,0.129032258064516
"16",0.170212765957447,0.191489361702128,0.234042553191489,0.276595744680851,0.127659574468085
"17",0.0985915492957746,0.105633802816901,0.21830985915493,0.443661971830986,0.133802816901408
"18",0.19047619047619,0.19047619047619,0.20952380952381,0.123809523809524,0.285714285714286
"19",0.178571428571429,0.142857142857143,0.1875,0.116071428571429,0.375
"20",0.138211382113821,0.146341463414634,0.219512195121951,0.146341463414634,0.349593495934959
"21",0.202247191011236,0.202247191011236,0.179775280898876,0.292134831460674,0.123595505617978
"22",0.147058823529412,0.333333333333333,0.196078431372549,0.196078431372549,0.127450980392157
"23",0.337931034482759,0.124137931034483,0.172413793103448,0.227586206896552,0.137931034482759
"24",0.231404958677686,0.107438016528926,0.231404958677686,0.28099173553719,0.148760330578512
"25",0.218045112781955,0.120300751879699,0.345864661654135,0.18796992481203,0.12781954887218
"26",0.234042553191489,0.0780141843971631,0.269503546099291,0.276595744680851,0.141843971631206
"27",0.174603174603175,0.119047619047619,0.158730158730159,0.222222222222222,0.325396825396825
"28",0.202380952380952,0.226190476190476,0.214285714285714,0.178571428571429,0.178571428571429
"29",0.111111111111111,0.153846153846154,0.170940170940171,0.188034188034188,0.376068376068376
"30",0.0967741935483871,0.112903225806452,0.153225806451613,0.120967741935484,0.516129032258065
"31",0.16,0.12,0.19,0.1,0.43
"32",0.21875,0.1875,0.1875,0.1953125,0.2109375
"33",0.202797202797203,0.118881118881119,0.132867132867133,0.125874125874126,0.41958041958042
"34",0.0793650793650794,0.174603174603175,0.166666666666667,0.119047619047619,0.46031746031746
"35",0.241935483870968,0.379032258064516,0.129032258064516,0.153225806451613,0.0967741935483871
"36",0.25503355704698,0.0805369127516778,0.167785234899329,0.261744966442953,0.23489932885906
"37",0.107438016528926,0.165289256198347,0.214876033057851,0.223140495867769,0.289256198347107
"38",0.127450980392157,0.127450980392157,0.107843137254902,0.137254901960784,0.5
"39",0.094017094017094,0.179487179487179,0.170940170940171,0.316239316239316,0.239316239316239
"40",0.355072463768116,0.123188405797101,0.246376811594203,0.159420289855072,0.115942028985507
"41",0.188679245283019,0.122641509433962,0.150943396226415,0.160377358490566,0.377358490566038
"42",0.140350877192982,0.263157894736842,0.114035087719298,0.342105263157895,0.140350877192982
"43",0.148148148148148,0.222222222222222,0.111111111111111,0.325925925925926,0.192592592592593
"44",0.162790697674419,0.426356589147287,0.178294573643411,0.131782945736434,0.10077519379845
"45",0.261904761904762,0.154761904761905,0.178571428571429,0.119047619047619,0.285714285714286
"46",0.110344827586207,0.179310344827586,0.137931034482759,0.096551724137931,0.475862068965517
"47",0.179856115107914,0.079136690647482,0.115107913669065,0.100719424460432,0.525179856115108
"48",0.150442477876106,0.132743362831858,0.185840707964602,0.230088495575221,0.300884955752212
"49",0.152777777777778,0.333333333333333,0.208333333333333,0.152777777777778,0.152777777777778
"50",0.136752136752137,0.393162393162393,0.222222222222222,0.128205128205128,0.11965811965812
"51",0.254237288135593,0.169491525423729,0.23728813559322,0.11864406779661,0.220338983050847
"52",0.126984126984127,0.150793650793651,0.261904761904762,0.26984126984127,0.19047619047619
"53",0.362903225806452,0.193548387096774,0.17741935483871,0.17741935483871,0.0887096774193548
"54",0.0857142857142857,0.414285714285714,0.235714285714286,0.114285714285714,0.15
"55",0.114754098360656,0.122950819672131,0.114754098360656,0.30327868852459,0.344262295081967
"56",0.142857142857143,0.150375939849624,0.195488721804511,0.105263157894737,0.406015037593985
"57",0.110236220472441,0.251968503937008,0.236220472440945,0.251968503937008,0.149606299212598
"58",0.146666666666667,0.266666666666667,0.2,0.133333333333333,0.253333333333333
"59",0.292452830188679,0.169811320754717,0.245283018867925,0.179245283018868,0.113207547169811
"60",0.139705882352941,0.154411764705882,0.220588235294118,0.235294117647059,0.25
"61",0.164179104477612,0.149253731343284,0.17910447761194,0.164179104477612,0.343283582089552
"62",0.102941176470588,0.382352941176471,0.176470588235294,0.0955882352941176,0.242647058823529
"63",0.265060240963855,0.120481927710843,0.168674698795181,0.144578313253012,0.301204819277108
"64",0.4,0.192,0.144,0.112,0.152
"65",0.432,0.16,0.168,0.112,0.128
"66",0.0952380952380952,0.447619047619048,0.142857142857143,0.2,0.114285714285714
"67",0.132075471698113,0.226415094339623,0.216981132075472,0.226415094339623,0.19811320754717
"68",0.17910447761194,0.253731343283582,0.164179104477612,0.149253731343284,0.253731343283582
"69",0.180851063829787,0.212765957446809,0.138297872340426,0.170212765957447,0.297872340425532
"70",0.205128205128205,0.273504273504274,0.162393162393162,0.273504273504274,0.0854700854700855
"71",0.151515151515152,0.212121212121212,0.340909090909091,0.181818181818182,0.113636363636364
"72",0.208333333333333,0.133333333333333,0.183333333333333,0.116666666666667,0.358333333333333
"73",0.113207547169811,0.339622641509434,0.188679245283019,0.160377358490566,0.19811320754717
"74",0.075187969924812,0.120300751879699,0.135338345864662,0.0827067669172932,0.586466165413534
"75",0.170212765957447,0.170212765957447,0.191489361702128,0.138297872340426,0.329787234042553
"76",0.246913580246914,0.148148148148148,0.246913580246914,0.209876543209877,0.148148148148148
"77",0.153846153846154,0.27972027972028,0.272727272727273,0.13986013986014,0.153846153846154
"78",0.0895522388059701,0.216417910447761,0.156716417910448,0.164179104477612,0.373134328358209
"79",0.104,0.112,0.272,0.216,0.296
"80",0.156521739130435,0.252173913043478,0.139130434782609,0.173913043478261,0.278260869565217
"81",0.272727272727273,0.167832167832168,0.265734265734266,0.195804195804196,0.0979020979020979
"82",0.072463768115942,0.123188405797101,0.0942028985507246,0.0942028985507246,0.615942028985507
"83",0.0942028985507246,0.115942028985507,0.159420289855072,0.152173913043478,0.478260869565217
"84",0.189473684210526,0.105263157894737,0.178947368421053,0.147368421052632,0.378947368421053
"85",0.184049079754601,0.208588957055215,0.147239263803681,0.190184049079755,0.269938650306748
"86",0.217054263565891,0.108527131782946,0.131782945736434,0.193798449612403,0.348837209302326
"87",0.280373831775701,0.130841121495327,0.214953271028037,0.121495327102804,0.252336448598131
"88",0.0892857142857143,0.196428571428571,0.107142857142857,0.107142857142857,0.5
"89",0.126984126984127,0.253968253968254,0.198412698412698,0.126984126984127,0.293650793650794
"90",0.112,0.088,0.256,0.352,0.192
"91",0.125925925925926,0.133333333333333,0.0962962962962963,0.0962962962962963,0.548148148148148
"92",0.102362204724409,0.354330708661417,0.188976377952756,0.133858267716535,0.220472440944882
"93",0.157303370786517,0.168539325842697,0.191011235955056,0.168539325842697,0.314606741573034
"94",0.103448275862069,0.482758620689655,0.158620689655172,0.0896551724137931,0.16551724137931
"95",0.116279069767442,0.457364341085271,0.162790697674419,0.124031007751938,0.13953488372093
"96",0.11214953271028,0.467289719626168,0.11214953271028,0.149532710280374,0.158878504672897
"97",0.245901639344262,0.336065573770492,0.180327868852459,0.131147540983607,0.10655737704918
"98",0.116666666666667,0.25,0.15,0.316666666666667,0.166666666666667
"99",0.252336448598131,0.224299065420561,0.158878504672897,0.186915887850467,0.177570093457944
"100",0.388489208633094,0.158273381294964,0.115107913669065,0.194244604316547,0.143884892086331
"101",0.0902777777777778,0.111111111111111,0.229166666666667,0.0902777777777778,0.479166666666667
"102",0.115702479338843,0.206611570247934,0.28099173553719,0.272727272727273,0.12396694214876
"103",0.122302158273381,0.510791366906475,0.151079136690647,0.079136690647482,0.136690647482014
"104",0.121739130434783,0.252173913043478,0.191304347826087,0.31304347826087,0.121739130434783
"105",0.163793103448276,0.379310344827586,0.112068965517241,0.120689655172414,0.224137931034483
"106",0.118811881188119,0.405940594059406,0.217821782178218,0.138613861386139,0.118811881188119
"107",0.222222222222222,0.261904761904762,0.253968253968254,0.119047619047619,0.142857142857143
"108",0.138211382113821,0.479674796747967,0.130081300813008,0.146341463414634,0.105691056910569
"109",0.130081300813008,0.528455284552846,0.113821138211382,0.146341463414634,0.0813008130081301
"110",0.207407407407407,0.207407407407407,0.22962962962963,0.274074074074074,0.0814814814814815
"111",0.247706422018349,0.201834862385321,0.155963302752294,0.275229357798165,0.119266055045872
"112",0.18705035971223,0.323741007194245,0.18705035971223,0.194244604316547,0.107913669064748
"113",0.138297872340426,0.340425531914894,0.180851063829787,0.117021276595745,0.223404255319149
"114",0.117117117117117,0.162162162162162,0.225225225225225,0.171171171171171,0.324324324324324
"115",0.13953488372093,0.313953488372093,0.22093023255814,0.174418604651163,0.151162790697674
"116",0.072463768115942,0.398550724637681,0.210144927536232,0.239130434782609,0.0797101449275362
"117",0.236486486486486,0.222972972972973,0.182432432432432,0.162162162162162,0.195945945945946
"118",0.12037037037037,0.138888888888889,0.175925925925926,0.157407407407407,0.407407407407407
