"","V1","V2","V3","V4","V5"
"1",0.147286821705426,0.131782945736434,0.434108527131783,0.124031007751938,0.162790697674419
"2",0.119047619047619,0.0873015873015873,0.333333333333333,0.301587301587302,0.158730158730159
"3",0.391752577319588,0.195876288659794,0.103092783505155,0.175257731958763,0.134020618556701
"4",0.25,0.22,0.13,0.15,0.25
"5",0.241758241758242,0.241758241758242,0.131868131868132,0.21978021978022,0.164835164835165
"6",0.456,0.144,0.104,0.12,0.176
"7",0.379746835443038,0.145569620253165,0.0759493670886076,0.170886075949367,0.227848101265823
"8",0.185840707964602,0.292035398230089,0.132743362831858,0.141592920353982,0.247787610619469
"9",0.268965517241379,0.427586206896552,0.096551724137931,0.103448275862069,0.103448275862069
"10",0.136363636363636,0.209090909090909,0.309090909090909,0.109090909090909,0.236363636363636
"11",0.125,0.144230769230769,0.192307692307692,0.105769230769231,0.432692307692308
"12",0.338129496402878,0.143884892086331,0.201438848920863,0.107913669064748,0.20863309352518
"13",0.161971830985915,0.154929577464789,0.133802816901408,0.457746478873239,0.0915492957746479
"14",0.298387096774194,0.233870967741935,0.193548387096774,0.161290322580645,0.112903225806452
"15",0.366666666666667,0.141666666666667,0.216666666666667,0.116666666666667,0.158333333333333
"16",0.330434782608696,0.191304347826087,0.104347826086957,0.156521739130435,0.217391304347826
"17",0.117117117117117,0.288288288288288,0.153153153153153,0.108108108108108,0.333333333333333
"18",0.19811320754717,0.188679245283019,0.254716981132075,0.207547169811321,0.150943396226415
"19",0.126865671641791,0.313432835820896,0.17910447761194,0.208955223880597,0.171641791044776
"20",0.108527131782946,0.147286821705426,0.0930232558139535,0.418604651162791,0.232558139534884
"21",0.0859375,0.171875,0.125,0.109375,0.5078125
"22",0.106060606060606,0.212121212121212,0.0909090909090909,0.0833333333333333,0.507575757575758
"23",0.145161290322581,0.0967741935483871,0.0967741935483871,0.120967741935484,0.540322580645161
"24",0.207317073170732,0.292682926829268,0.146341463414634,0.158536585365854,0.195121951219512
"25",0.308270676691729,0.240601503759398,0.0977443609022556,0.225563909774436,0.12781954887218
"26",0.264462809917355,0.12396694214876,0.107438016528926,0.338842975206612,0.165289256198347
"27",0.2421875,0.1875,0.1953125,0.2578125,0.1171875
"28",0.12781954887218,0.240601503759398,0.165413533834586,0.360902255639098,0.105263157894737
"29",0.234042553191489,0.120567375886525,0.163120567375887,0.354609929078014,0.127659574468085
"30",0.346153846153846,0.130769230769231,0.130769230769231,0.130769230769231,0.261538461538462
"31",0.115646258503401,0.17687074829932,0.0884353741496599,0.0884353741496599,0.530612244897959
"32",0.205357142857143,0.205357142857143,0.151785714285714,0.258928571428571,0.178571428571429
"33",0.132867132867133,0.146853146853147,0.13986013986014,0.307692307692308,0.272727272727273
"34",0.375,0.2109375,0.125,0.15625,0.1328125
"35",0.166666666666667,0.295454545454545,0.136363636363636,0.0757575757575758,0.325757575757576
"36",0.211009174311927,0.394495412844037,0.155963302752294,0.128440366972477,0.110091743119266
"37",0.392156862745098,0.156862745098039,0.205882352941176,0.147058823529412,0.0980392156862745
"38",0.323529411764706,0.186274509803922,0.235294117647059,0.137254901960784,0.117647058823529
"39",0.275862068965517,0.264367816091954,0.149425287356322,0.149425287356322,0.160919540229885
"40",0.395161290322581,0.185483870967742,0.145161290322581,0.137096774193548,0.137096774193548
"41",0.137931034482759,0.189655172413793,0.362068965517241,0.155172413793103,0.155172413793103
"42",0.383458646616541,0.105263157894737,0.218045112781955,0.150375939849624,0.142857142857143
"43",0.37593984962406,0.0977443609022556,0.210526315789474,0.165413533834586,0.150375939849624
"44",0.427480916030534,0.198473282442748,0.129770992366412,0.106870229007634,0.137404580152672
"45",0.310924369747899,0.151260504201681,0.210084033613445,0.210084033613445,0.117647058823529
"46",0.166666666666667,0.133333333333333,0.188888888888889,0.122222222222222,0.388888888888889
"47",0.195876288659794,0.154639175257732,0.154639175257732,0.123711340206186,0.371134020618557
"48",0.121951219512195,0.121951219512195,0.186991869918699,0.455284552845528,0.113821138211382
"49",0.194444444444444,0.166666666666667,0.152777777777778,0.194444444444444,0.291666666666667
"50",0.099290780141844,0.0921985815602837,0.113475177304965,0.148936170212766,0.546099290780142
"51",0.220779220779221,0.246753246753247,0.0779220779220779,0.363636363636364,0.0909090909090909
"52",0.192660550458716,0.128440366972477,0.100917431192661,0.174311926605505,0.403669724770642
"53",0.129310344827586,0.206896551724138,0.163793103448276,0.129310344827586,0.370689655172414
"54",0.275862068965517,0.227586206896552,0.268965517241379,0.103448275862069,0.124137931034483
"55",0.135802469135802,0.154320987654321,0.123456790123457,0.314814814814815,0.271604938271605
"56",0.176,0.104,0.104,0.08,0.536
"57",0.318965517241379,0.275862068965517,0.155172413793103,0.137931034482759,0.112068965517241
"58",0.441176470588235,0.191176470588235,0.117647058823529,0.147058823529412,0.102941176470588
"59",0.396551724137931,0.258620689655172,0.146551724137931,0.103448275862069,0.0948275862068965
"60",0.120879120879121,0.186813186813187,0.230769230769231,0.296703296703297,0.164835164835165
"61",0.289308176100629,0.150943396226415,0.157232704402516,0.106918238993711,0.29559748427673
"62",0.259259259259259,0.222222222222222,0.222222222222222,0.138888888888889,0.157407407407407
"63",0.4,0.3,0.114285714285714,0.0857142857142857,0.1
"64",0.331034482758621,0.144827586206897,0.172413793103448,0.186206896551724,0.16551724137931
"65",0.214876033057851,0.165289256198347,0.264462809917355,0.264462809917355,0.0909090909090909
"66",0.213592233009709,0.145631067961165,0.233009708737864,0.194174757281553,0.213592233009709
"67",0.12781954887218,0.18796992481203,0.383458646616541,0.180451127819549,0.120300751879699
"68",0.142857142857143,0.323809523809524,0.133333333333333,0.219047619047619,0.180952380952381
"69",0.0973451327433628,0.194690265486726,0.256637168141593,0.115044247787611,0.336283185840708
"70",0.182608695652174,0.147826086956522,0.121739130434783,0.443478260869565,0.104347826086957
"71",0.340909090909091,0.125,0.113636363636364,0.159090909090909,0.261363636363636
"72",0.288288288288288,0.108108108108108,0.171171171171171,0.117117117117117,0.315315315315315
"73",0.154411764705882,0.132352941176471,0.102941176470588,0.227941176470588,0.382352941176471
"74",0.215686274509804,0.156862745098039,0.166666666666667,0.137254901960784,0.323529411764706
"75",0.23030303030303,0.127272727272727,0.0787878787878788,0.442424242424242,0.121212121212121
"76",0.508771929824561,0.12280701754386,0.087719298245614,0.175438596491228,0.105263157894737
"77",0.134020618556701,0.144329896907216,0.134020618556701,0.34020618556701,0.247422680412371
"78",0.2734375,0.2421875,0.109375,0.265625,0.109375
"79",0.388888888888889,0.0873015873015873,0.19047619047619,0.206349206349206,0.126984126984127
"80",0.0970149253731343,0.0895522388059701,0.104477611940299,0.559701492537313,0.149253731343284
"81",0.160583941605839,0.102189781021898,0.109489051094891,0.277372262773723,0.35036496350365
"82",0.297520661157025,0.115702479338843,0.148760330578512,0.28099173553719,0.15702479338843
"83",0.513513513513513,0.117117117117117,0.126126126126126,0.117117117117117,0.126126126126126
"84",0.12781954887218,0.112781954887218,0.0902255639097744,0.0977443609022556,0.571428571428571
